股票代码,股票简称,申购代码,交易所,板块,发行总数,网上发行,顶格申购需配市值,申购上限,发行价格,最新价,首日收盘价,申购日期,中签号公布日,中签缴款日期,上市日期,发行市盈率,行业市盈率,中签率,询价累计报价倍数,配售对象报价家数,连续一字板数量,涨幅,每中一签获利
920015,锦华新材,920015,北京证券交易所,北交所,3266.6667,31033334,2816.154,1551600,18.15,57.8,42.29,2025-09-16,2025-09-19,,2025-09-25 00:00:00,11.52,27.57,0.06617287,,,,120.34,
301584,建发致新,301584,深圳证券交易所,非科创板,6319.3277,20853500,10.0,10000,7.05,20.81,36.56,2025-09-16,2025-09-18,2025-09-18,2025-09-25 00:00:00,13.29,25.73,0.0198472227,4098.84,8379.0,,399.59,14085.0
301656,联合动力,301656,深圳证券交易所,非科创板,28857.491,81128000,40.0,40000,12.48,17.37,30.9,2025-09-15,2025-09-17,2025-09-17,2025-09-25 00:00:00,32.87,29.08,0.0328174062,2621.09,8011.0,,165.16,10305.0
603418,友升股份,732418,上海证券交易所,非科创板,4826.7111,31991000,15.0,15000,46.36,46.74,79.5,2025-09-12,2025-09-16,2025-09-16,2025-09-23 00:00:00,22.31,29.08,0.02759604,3476.11,9194.0,,83.83,19430.0
301668,昊创瑞通,301668,深圳证券交易所,非科创板,2790.0,11562000,6.5,6500,21.0,32.93,61.06,2025-09-11,2025-09-15,2025-09-15,2025-09-26 00:00:00,21.02,22.81,0.0161087915,4127.4,8306.0,,200.69,21070.0
920022,世昌股份,920022,北京证券交易所,北交所,1570.0,14915000,812.813,745700,10.9,20.1,40.5,2025-09-09,2025-09-12,,2025-09-19 00:00:00,10.32,28.77,0.0250271,,,,304.65,
301575,艾芬达,301575,深圳证券交易所,非科创板,2167.0,8682500,5.0,5000,27.69,27.91,74.77,2025-09-01,2025-09-03,2025-09-03,2025-09-10 00:00:00,20.35,31.41,0.0152129042,3886.41,8068.0,,191.98,26580.0
920100,三协电机,920100,北京证券交易所,北交所,1800.0,17100000,754.965,855000,8.83,40.97,78.2,2025-08-26,2025-08-29,,2025-09-08 00:00:00,11.86,21.85,0.02241451,,,,736.78,
603370,华新精科,732370,上海证券交易所,非科创板,4373.75,27992000,13.5,13500,18.6,37.14,69.3,2025-08-25,2025-08-27,2025-08-27,2025-09-05 00:00:00,21.68,21.8,0.02555726,4200.03,9264.0,,281.73,26200.0
920112,巴兰仕,920112,北京证券交易所,北交所,1900.0,18050000,1424.145,902500,15.78,15.9,48.15,2025-08-19,2025-08-22,,2025-08-28 00:00:00,10.15,32.75,0.03872271,,,,203.94,
920056,能之光,920056,北京证券交易所,北交所,1478.0,14041000,506.142,702000,7.21,17.89,32.04,2025-08-13,2025-08-18,,2025-08-22 00:00:00,11.28,23.01,0.01793232,,,,369.54,
920018,宏远股份,920018,北京证券交易所,北交所,3068.1823,29147732,1336.3441,1457300,9.17,14.76,42.0,2025-08-11,2025-08-14,,2025-08-20 00:00:00,12.34,21.32,0.03607895,,,,340.71,
920101,志高机械,920101,北京证券交易所,北交所,2148.1488,20407563,1776.3423,1020300,17.41,17.86,57.66,2025-08-05,2025-08-08,,2025-08-14 00:00:00,14.5,31.38,0.05,,,,263.98,
301632,广东建科,301632,深圳证券交易所,非科创板,10466.0,29304500,14.5,14500,6.56,15.59,34.01,2025-08-01,2025-08-05,2025-08-05,2025-08-12 00:00:00,26.48,36.57,0.0235656875,3491.56,7245.0,,409.8,13440.0
920007,酉立智能,920007,北京证券交易所,北交所,1120.3,10642850,1276.5079,532100,23.99,37.1,83.22,2025-07-29,2025-08-01,,2025-08-08 00:00:00,11.29,28.52,0.04,,,,271.09,
603406,天富龙,732406,上海证券交易所,非科创板,4001.0,25468000,10.5,10500,23.6,26.61,56.8,2025-07-28,2025-07-30,2025-07-30,2025-08-08 00:00:00,20.93,32.3,0.02879541,3827.97,8756.0,,188.12,22200.0
301491,汉桑科技,301491,深圳证券交易所,非科创板,3225.0,13457000,7.5,7500,28.91,39.86,82.89,2025-07-25,2025-07-29,2025-07-29,2025-08-06 00:00:00,14.9,41.5,0.0173328509,3260.28,7109.0,,220.36,31855.0
920005,鼎佳精密,920005,北京证券交易所,北交所,2000.0,19000000,1060.2,950000,11.16,26.67,64.63,2025-07-22,2025-07-25,,2025-07-31 00:00:00,14.73,40.93,0.03,,,,459.51,
001221,悍高集团,001221,深圳证券交易所,非科创板,4001.0,25206500,10.5,10500,15.43,40.28,80.0,2025-07-21,2025-07-23,2025-07-23,2025-07-30 00:00:00,11.86,27.73,0.0226333072,3351.49,7377.0,,264.2,20385.0
603262,技源集团,732262,上海证券交易所,非科创板,5001.0,28005500,12.0,12000,10.88,24.49,40.75,2025-07-14,2025-07-16,2025-07-16,2025-07-23 00:00:00,25.51,27.69,0.02959423,4178.24,8549.0,,302.45,16455.0
301609,山大电力,301609,深圳证券交易所,非科创板,4072.0,17713500,10.0,10000,14.66,33.2,66.85,2025-07-14,2025-07-16,2025-07-16,2025-07-23 00:00:00,19.57,20.25,0.0183847511,3511.81,7260.0,,426.31,31250.0
600930,华电新能,730930,上海证券交易所,非科创板,496894.4214,2194617000,1490.5,1490500,3.18,4.87,7.18,2025-07-07,2025-07-09,2025-07-09,2025-07-16 00:00:00,15.28,17.84,0.56373573,626.01,5213.0,,122.27,1945.0
301630,同宇新材,301630,深圳证券交易所,非科创板,1000.0,10000000,10.0,10000,84.0,232.28,191.56,2025-07-01,2025-07-03,2025-07-03,2025-07-10 00:00:00,23.94,38.62,0.0114103361,,,,130.18,54675.0
688729,屹唐股份,787729,上海证券交易所,科创板,29556.0,62878500,41.0,41000,8.45,40.29,23.2,2025-06-27,2025-07-01,2025-07-01,2025-07-08 00:00:00,51.55,29.44,0.05211051,2321.83,6159.0,,149.17,6300.0
001388,信通电子,001388,深圳证券交易所,非科创板,3900.0,24960000,12.0,12000,16.42,27.53,63.44,2025-06-20,2025-06-24,2025-06-24,2025-07-01 00:00:00,20.39,38.1,0.0237402601,3377.08,7206.0,,288.48,23685.0
920037,广信科技,920037,北京证券交易所,北交所,2000.0,19000000,950.0,950000,10.0,42.1,60.0,2025-06-17,2025-06-20,,2025-06-26 00:00:00,7.59,20.46,0.03,,,,473.53,
301678,新恒汇,301678,深圳证券交易所,非科创板,5988.8867,23955500,14.0,14000,12.8,67.62,42.12,2025-06-11,2025-06-13,2025-06-13,2025-06-20 00:00:00,17.76,37.99,0.0209420064,3305.68,6963.0,,253.23,16205.0
603400,华之杰,732400,上海证券交易所,非科创板,2500.0,16000000,8.0,8000,19.88,54.14,53.87,2025-06-10,2025-06-12,2025-06-12,2025-06-20 00:00:00,13.05,34.45,0.02490265,3975.52,8070.0,,216.59,21530.0
603382,海阳科技,732382,上海证券交易所,非科创板,4531.29,29000500,14.5,14500,11.5,17.44,55.97,2025-06-03,2025-06-05,2025-06-05,2025-06-12 00:00:00,12.69,23.65,0.03014953,4043.59,8169.0,,255.38,14685.0
688775,影石创新,787775,上海证券交易所,科创板,4100.0,9840000,6.5,6500,47.27,134.4,177.0,2025-05-30,2025-06-04,2025-06-04,2025-06-11 00:00:00,20.04,38.21,0.03553912,2484.05,6382.0,,271.48,64165.0
920027,交大铁发,920027,北京证券交易所,北交所,1909.0,18135500,798.8027,906700,8.81,10.97,31.9,2025-05-27,2025-05-30,,2025-06-10 00:00:00,12.94,34.96,0.03,,,,272.19,
301590,优优绿能,301590,深圳证券交易所,非科创板,1050.0,4241000,2.5,2500,89.6,142.5,151.1,2025-05-26,2025-05-28,2025-05-28,2025-06-05 00:00:00,15.37,19.25,0.0165595188,3296.94,7148.0,,75.64,33885.0
603049,中策橡胶,732049,上海证券交易所,非科创板,8744.856,61214000,26.0,26000,46.5,45.2,49.68,2025-05-23,2025-05-27,2025-05-27,2025-06-05 00:00:00,12.24,22.83,0.04799473,2255.71,7552.0,,11.58,2690.0
001390,古麒绒材,001390,深圳证券交易所,非科创板,5000.0,40000000,20.0,20000,12.08,20.23,32.0,2025-05-19,2025-05-21,2025-05-21,2025-05-29 00:00:00,14.65,18.06,0.0272158002,3107.62,6437.0,,170.76,10315.0
603014,威高血净,732014,上海证券交易所,非科创板,4113.9407,26854500,11.0,11000,26.5,35.15,41.41,2025-05-08,2025-05-12,2025-05-12,2025-05-19 00:00:00,24.82,28.04,0.03215719,3271.23,7782.0,,63.37,8395.0
301595,太力科技,301595,深圳证券交易所,非科创板,2707.0,11775500,6.5,6500,17.05,41.1,54.3,2025-05-08,2025-05-12,2025-05-12,2025-05-19 00:00:00,21.55,23.09,0.0179792135,3304.56,6772.0,,175.22,14940.0
688755,汉邦科技,787755,上海证券交易所,科创板,2200.0,7040000,5.0,5000,22.77,28.07,46.1,2025-05-07,2025-05-09,2025-05-09,2025-05-16 00:00:00,26.35,28.04,0.03001029,2940.72,6077.0,,113.73,12950.0
920068,天工股份,920068,北京证券交易所,北交所,6000.0,51000000,1004.7,2550000,3.94,16.55,20.17,2025-04-28,2025-05-06,,2025-05-13 00:00:00,14.98,17.44,0.04,,,,441.68,
301636,泽润新能,301636,深圳证券交易所,非科创板,1596.6956,7744000,4.5,4500,33.06,42.35,65.96,2025-04-28,2025-04-30,2025-04-30,2025-05-16 00:00:00,17.57,17.89,0.0175741941,3295.12,6862.0,,105.44,17430.0
301560,众捷汽车,301560,深圳证券交易所,非科创板,3040.0,12160000,7.0,7000,16.5,27.56,46.1,2025-04-15,2025-04-17,2025-04-17,2025-04-25 00:00:00,21.3,27.16,0.0178732163,3293.74,6764.0,,193.52,15965.0
001400,江顺科技,001400,深圳证券交易所,非科创板,1500.0,15000000,15.0,15000,37.36,113.83,66.7,2025-04-15,2025-04-17,2025-04-17,2025-04-24 00:00:00,15.32,29.52,0.0117284851,,,,94.85,17720.0
603202,天有为,732202,上海证券交易所,非科创板,4000.0,26105000,12.5,12500,93.5,50.6,116.0,2025-04-14,2025-04-16,2025-04-16,2025-04-24 00:00:00,13.5,27.16,0.03016703,2397.77,7649.0,,32.29,15095.0
301662,宏工科技,301662,深圳证券交易所,非科创板,2000.0,8126000,4.5,4500,26.6,91.71,70.51,2025-04-08,2025-04-10,2025-04-10,2025-04-17 00:00:00,7.05,30.23,0.0181968146,3070.14,6361.0,,179.93,23930.0
603120,肯特催化,732120,上海证券交易所,非科创板,2260.0,18080000,9.0,9000,15.0,60.37,48.9,2025-04-07,2025-04-09,2025-04-09,2025-04-16 00:00:00,16.76,23.06,0.02787755,4076.33,7972.0,,244.63,18345.0
301665,泰禾股份,301665,深圳证券交易所,非科创板,4500.0,14850000,7.0,7000,10.27,21.79,40.05,2025-03-31,2025-04-02,2025-04-02,2025-04-11 00:00:00,13.4,23.01,0.0212962191,3180.93,6664.0,,299.57,15385.0
001335,信凯科技,001335,深圳证券交易所,非科创板,2343.489,18747000,9.0,9000,12.8,41.73,52.81,2025-03-31,2025-04-02,2025-04-02,2025-04-15 00:00:00,14.38,20.61,0.0201695398,3346.52,6740.0,,328.42,21020.0
603210,泰鸿万立,732210,上海证券交易所,非科创板,8510.0,57388500,27.0,27000,8.6,13.83,30.44,2025-03-28,2025-04-01,2025-04-01,2025-04-09 00:00:00,18.6,27.73,0.04050726,3680.82,7823.0,,294.0,12640.0
603257,中国瑞林,732257,上海证券交易所,非科创板,3000.0,19920000,9.5,9500,20.52,84.2,99.9,2025-03-26,2025-03-28,2025-03-28,2025-04-08 00:00:00,18.17,36.95,0.02638517,3441.69,7200.0,,237.07,24325.0
301658,首航新能,301658,深圳证券交易所,非科创板,4123.7114,16165000,7.5,7500,11.8,26.18,40.65,2025-03-24,2025-03-26,2025-03-26,2025-04-02 00:00:00,15.88,19.26,0.0218772048,2975.38,6456.0,,226.12,13340.0
920029,开发科技,920029,北京证券交易所,北交所,3346.6667,31793334,4829.2048,1589600,30.38,35.34,76.06,2025-03-18,2025-03-21,,2025-03-28 00:00:00,8.15,39.35,0.17,,,,148.92,
301616,浙江华业,301616,深圳证券交易所,非科创板,2000.0,20000000,20.0,20000,20.87,34.85,51.99,2025-03-17,2025-03-19,2025-03-19,2025-03-27 00:00:00,25.22,37.44,0.0129252552,,,,180.44,18830.0
688757,胜科纳米,787757,上海证券交易所,科创板,4033.1149,10360500,6.5,6500,9.08,60.37,27.46,2025-03-14,2025-03-18,2025-03-18,2025-03-25 00:00:00,42.64,36.4,0.03181202,2724.58,5767.0,,204.27,9275.0
301535,浙江华远,301535,深圳证券交易所,非科创板,6379.4118,24879500,12.0,12000,4.92,13.98,24.06,2025-03-14,2025-03-18,2025-03-18,2025-03-27 00:00:00,25.91,27.34,0.0222132412,3046.92,5903.0,,451.36,11105.0
301629,矽电股份,301629,深圳证券交易所,非科创板,1043.1819,10431500,10.0,10000,52.28,407.0,157.93,2025-03-11,2025-03-13,2025-03-13,2025-03-24 00:00:00,26.23,29.67,0.0111081899,,,,238.17,62255.0
001382,新亚电缆,001382,深圳证券交易所,非科创板,6200.0,43400000,18.5,18500,7.4,15.86,29.91,2025-03-11,2025-03-13,2025-03-13,2025-03-21 00:00:00,18.71,18.91,0.0279503214,2750.25,6111.0,,326.37,12075.0
603124,江南新材,732124,上海证券交易所,非科创板,3643.63,23350000,11.5,11500,10.54,172.83,74.5,2025-03-10,2025-03-12,2025-03-12,2025-03-20 00:00:00,12.4,44.27,0.02663772,3731.21,7468.0,,605.1,31890.0
301501,恒鑫生活,301501,深圳证券交易所,非科创板,2550.0,12367500,7.0,7000,39.92,26.98,71.48,2025-03-07,2025-03-11,2025-03-11,2025-03-19 00:00:00,19.24,20.68,0.0181712222,2843.03,6712.0,,87.02,17370.0
301479,弘景光电,301479,深圳证券交易所,非科创板,1588.6667,7051500,4.0,4000,41.9,63.54,160.07,2025-03-04,2025-03-06,2025-03-06,2025-03-18 00:00:00,23.3,43.98,0.0164483907,3255.1,6915.0,,244.05,51130.0
603271,永杰新材,732271,上海证券交易所,非科创板,4920.0,31488000,15.5,15500,20.6,45.6,46.23,2025-02-28,2025-03-04,2025-03-04,2025-03-11 00:00:00,17.03,17.72,0.03106689,3372.84,7536.0,,139.89,14410.0
301275,汉朔科技,301275,深圳证券交易所,非科创板,4224.0,13516500,6.5,6500,27.5,44.63,66.92,2025-02-28,2025-03-04,2025-03-04,2025-03-11 00:00:00,17.14,43.85,0.0210664131,2751.69,6605.0,,151.55,20840.0
603409,汇通控股,732409,上海证券交易所,非科创板,3150.7704,25206500,12.5,12500,24.18,19.07,50.81,2025-02-21,2025-02-25,2025-02-25,2025-03-04 00:00:00,20.72,25.74,0.02879238,3327.37,7349.0,,124.87,15095.0
301173,毓恬冠佳,301173,深圳证券交易所,非科创板,2195.87,8822000,5.0,5000,28.33,30.68,70.59,2025-02-20,2025-02-24,2025-02-24,2025-03-03 00:00:00,16.07,25.68,0.0173931729,2898.92,6154.0,,169.14,23960.0
301557,常友科技,301557,深圳证券交易所,非科创板,1108.0,11080000,11.0,11000,28.88,88.1,89.99,2025-02-18,2025-02-20,2025-02-20,2025-03-04 00:00:00,15.7,16.43,0.0121305754,,,,230.66,33310.0
920108,宏海科技,920108,北京证券交易所,北交所,2000.0,19000000,529.15,950000,5.57,9.55,19.28,2025-01-17,2025-01-22,,2025-02-06 00:00:00,14.99,18.54,0.03,,,,219.4,
688411,海博思创,787411,上海证券交易所,科创板,4443.2537,15126000,11.0,11000,19.38,255.71,63.8,2025-01-16,2025-01-20,2025-01-20,2025-01-27 00:00:00,6.14,18.54,0.0329001,2376.83,5218.0,,220.83,21400.0
001395,亚联机械,001395,深圳证券交易所,非科创板,2181.0,15726500,7.5,7500,19.08,23.77,49.5,2025-01-16,2025-01-20,2025-01-20,2025-01-27 00:00:00,17.08,28.25,0.0203691779,2537.11,6025.0,,205.07,19565.0
001356,富岭股份,001356,深圳证券交易所,非科创板,14733.0,87661500,37.5,37500,5.3,8.44,23.28,2025-01-14,2025-01-16,2025-01-16,2025-01-23 00:00:00,14.48,23.46,0.041666963,2825.56,6379.0,,363.72,9640.0
688545,兴福电子,787545,上海证券交易所,科创板,10000.0,28288500,21.0,21000,11.68,125.57,27.39,2025-01-13,2025-01-15,2025-01-15,2025-01-22 00:00:00,40.46,40.52,0.03877818,2327.74,5235.0,,140.87,8225.0
301602,超研股份,301602,深圳证券交易所,非科创板,6424.9446,22593000,10.5,10500,6.7,14.32,32.1,2025-01-13,2025-01-15,2025-01-15,2025-01-22 00:00:00,28.03,28.64,0.0260849536,2862.75,6117.0,,382.44,12810.0
688583,思看科技,787583,上海证券交易所,科创板,1700.0,5440000,4.0,4000,33.46,81.53,100.0,2025-01-06,2025-01-08,2025-01-08,2025-01-15 00:00:00,23.0,37.19,0.02978576,2743.12,5312.0,,194.61,32560.0
301601,惠通科技,301601,深圳证券交易所,非科创板,3512.0,15277500,8.5,8500,11.8,15.86,47.4,2025-01-06,2025-01-08,2025-01-08,2025-01-15 00:00:00,18.28,35.81,0.0201491665,2818.94,5751.0,,347.53,20505.0
688758,赛分科技,787758,上海证券交易所,科创板,4997.569,12743500,8.0,8000,4.32,21.78,20.7,2024-12-30,2025-01-02,2025-01-02,2025-01-10 00:00:00,39.09,22.8,0.03496108,2408.62,5107.0,,416.6,9000.0
301458,钧崴电子,301458,深圳证券交易所,非科创板,6666.67,29910500,17.0,17000,10.4,54.33,36.1,2024-12-30,2025-01-02,2025-01-02,2025-01-10 00:00:00,32.82,40.4,0.0224413031,2773.48,5886.0,,275.77,14340.0
920116,星图测控,920116,北京证券交易所,北交所,2750.0,26125000,903.8904,1306200,6.92,66.1,35.1,2024-12-24,2024-12-27,,2025-01-02 00:00:00,14.98,59.81,0.04,,,,468.36,
301581,黄山谷捷,301581,深圳证券交易所,非科创板,2000.0,20000000,20.0,20000,27.5,48.2,70.01,2024-12-23,2024-12-25,2024-12-25,2025-01-03 00:00:00,15.14,24.52,0.0136590431,,,,200.5,27570.0
603072,天和磁材,732072,上海证券交易所,非科创板,6607.0,52856000,26.0,26000,12.3,40.18,48.0,2024-12-20,2024-12-24,2024-12-24,2025-01-03 00:00:00,20.13,40.21,0.03746984,3312.97,7395.0,,308.2,18955.0
001391,国货航,001391,深圳证券交易所,非科创板,132117.752,660589000,396.0,396000,2.3,4.16,9.3,2024-12-19,2024-12-23,2024-12-23,2024-12-30 00:00:00,25.56,42.35,0.1739251039,2411.17,6465.0,,340.36,3915.0
920082,方正阀门,920082,北京证券交易所,北交所,3330.0,31635000,555.1767,1581700,3.51,8.11,21.7,2024-12-17,2024-12-20,,2024-12-26 00:00:00,8.39,32.82,0.03,,,,532.79,
603194,中力股份,732194,上海证券交易所,非科创板,6100.0,35222500,14.5,14500,20.32,35.1,54.08,2024-12-13,2024-12-17,2024-12-17,2024-12-24 00:00:00,10.11,32.81,0.03647309,2967.68,7218.0,,196.47,19960.0
920106,林泰新材,920106,北京证券交易所,北交所,585.0,5557500,550.5996,277800,19.82,37.9,68.4,2024-12-10,2024-12-13,,2024-12-18 00:00:00,17.94,24.48,0.03,,,,247.79,
301598,博科测试,301598,深圳证券交易所,非科创板,1472.4306,14724000,14.5,14500,38.46,52.1,83.98,2024-12-09,2024-12-11,2024-12-11,2024-12-20 00:00:00,24.0,30.06,0.0125303445,,,,150.74,28985.0
301585,蓝宇股份,301585,深圳证券交易所,非科创板,2000.0,9700000,5.5,5500,23.95,26.42,73.0,2024-12-06,2024-12-10,2024-12-10,2024-12-20 00:00:00,21.95,22.92,0.0168591089,3065.35,5966.0,,221.55,26530.0
688605,先锋精科,787605,上海证券交易所,科创板,5059.5,16190500,12.0,12000,11.29,97.67,71.56,2024-12-02,2024-12-04,2024-12-04,2024-12-12 00:00:00,28.64,32.14,0.03067312,2270.08,4671.0,,565.19,31905.0
301617,博苑新材,301617,深圳证券交易所,非科创板,2570.0,12464500,7.0,7000,27.76,66.21,80.08,2024-11-29,2024-12-03,2024-12-03,2024-12-11 00:00:00,15.86,22.79,0.0181228005,2857.56,6297.0,,213.68,29660.0
920098,科隆新材,920098,北京证券交易所,北交所,1500.0,14250000,997.5,712500,14.0,18.45,42.19,2024-11-26,2024-11-29,,2024-12-05 00:00:00,14.45,24.01,0.05,,,,235.76,
688708,佳驰科技,787708,上海证券交易所,科创板,4001.0,11442500,7.5,7500,27.08,51.07,68.0,2024-11-25,2024-11-27,2024-11-27,2024-12-05 00:00:00,20.72,53.33,0.03576676,1973.73,4754.0,,160.79,21770.0
301622,英思特,301622,深圳证券交易所,非科创板,2898.297,14057000,8.0,8000,22.36,48.2,100.0,2024-11-22,2024-11-26,2024-11-26,2024-12-04 00:00:00,21.63,41.07,0.0193457357,2683.3,5815.0,,416.0,46510.0
920128,胜业电气,920128,北京证券交易所,北交所,1800.0,17100000,779.76,855000,9.12,20.74,46.14,2024-11-18,2024-11-21,,2024-11-29 00:00:00,15.96,18.94,0.05,,,,502.9,
688449,联芸科技,787449,上海证券交易所,科创板,10000.0,21000000,14.0,14000,11.25,81.68,50.98,2024-11-18,2024-11-20,2024-11-20,2024-11-29 00:00:00,166.67,57.27,0.03884454,2030.23,4536.0,,415.34,23365.0
603395,红四方,732395,上海证券交易所,非科创板,5000.0,32491500,16.0,16000,7.98,20.93,160.99,2024-11-15,2024-11-19,2024-11-19,2024-11-26 00:00:00,10.62,22.23,0.03302307,3538.48,7143.0,,948.69,37855.0
920060,万源通,920060,北京证券交易所,北交所,3100.0,29450000,1643.31,1472500,11.16,26.24,52.88,2024-11-08,2024-11-13,,2024-11-19 00:00:00,14.93,39.33,0.09,,,,318.16,
688750,金天钛业,787750,上海证券交易所,科创板,9250.0,24975000,16.5,16500,7.16,16.45,30.1,2024-11-08,2024-11-12,2024-11-12,2024-11-20 00:00:00,24.72,17.54,0.039441,2066.43,4440.0,,320.0,11455.0
301631,壹连科技,301631,深圳证券交易所,非科创板,1633.0,6667000,3.5,3500,72.99,75.82,206.99,2024-11-08,2024-11-12,2024-11-12,2024-11-22 00:00:00,19.06,39.33,0.0179140623,2570.43,6189.0,,192.75,70345.0
920111,聚星科技,920111,北京证券交易所,北交所,3883.0,36888500,1152.75,1844400,6.25,34.25,23.77,2024-10-29,2024-11-01,,2024-11-11 00:00:00,12.73,18.16,0.07,,,,303.79,
603205,健尔康,732205,上海证券交易所,非科创板,3000.0,24000000,12.0,12000,14.65,21.08,70.08,2024-10-25,2024-10-29,2024-10-29,2024-11-07 00:00:00,14.59,26.68,0.02943818,3305.0,6753.0,,389.07,28500.0
301633,港迪技术,301633,深圳证券交易所,非科创板,1392.0,13920000,13.5,13500,37.94,47.7,137.13,2024-10-25,2024-10-29,2024-10-29,2024-11-07 00:00:00,26.71,50.82,0.0132054888,,,,293.08,55595.0
920066,科拜尔,920066,北京证券交易所,北交所,1081.8129,10277223,683.8678,513800,13.31,18.74,52.52,2024-10-22,2024-10-25,,2024-10-31 00:00:00,13.92,20.96,0.05,,,,297.2,
301628,强达电路,301628,深圳证券交易所,非科创板,1884.4,18844000,18.5,18500,28.18,99.9,137.5,2024-10-21,2024-10-23,2024-10-23,2024-10-31 00:00:00,24.98,33.94,0.0152355234,,,,390.93,55080.0
920088,科力股份,920088,北京证券交易所,北交所,2100.0,19950000,730.17,997500,7.32,33.0,36.4,2024-10-18,2024-10-23,,2024-10-29 00:00:00,14.26,20.77,0.06,,,,463.69,
688726,拉普拉斯,787726,上海证券交易所,科创板,4053.2619,10522000,6.5,6500,17.58,48.33,67.91,2024-10-18,2024-10-22,2024-10-22,2024-10-29 00:00:00,19.87,25.57,0.03960504,1560.07,3458.0,,320.08,28135.0
301613,新铝时代,301613,深圳证券交易所,非科创板,2397.36,11627000,6.5,6500,27.7,39.94,117.28,2024-10-16,2024-10-18,2024-10-18,2024-10-25 00:00:00,14.57,20.63,0.0213569203,2555.18,5523.0,,339.74,47055.0
301626,苏州天脉,301626,深圳证券交易所,非科创板,2892.0,12580500,7.0,7000,21.23,328.28,117.97,2024-10-15,2024-10-17,2024-10-17,2024-10-24 00:00:00,16.31,31.49,0.0215515098,2248.91,5087.0,,505.54,53665.0
301592,六九一二,301592,深圳证券交易所,非科创板,1750.0,17500000,17.5,17500,29.49,137.9,170.0,2024-10-11,2024-10-15,2024-10-15,2024-10-24 00:00:00,22.66,42.12,0.0172245552,,,,568.42,83815.0
301556,托普云农,301556,深圳证券交易所,非科创板,2132.0,9307500,5.0,5000,14.5,59.87,130.51,2024-10-08,2024-10-10,2024-10-10,2024-10-17 00:00:00,11.73,39.15,0.020921369,2243.96,4519.0,,862.21,62510.0
